id,car_id,date,miles,pass,pass,pass,employee_id
8035,857,5/4/2007 0:00:00,,0,,,"1"
8036,2787,5/4/2007 0:00:00,,0,,,"1"
8037,1699,5/4/2007 0:00:00,,0,,,"1"
8038,2788,5/4/2007 0:00:00,,0,,,"1"
8039,1840,5/4/2007 0:00:00,,0,,,"1"
8040,1076,5/4/2007 0:00:00,,0,,,"1"
8041,359,5/5/2007 0:00:00,,0,,,"1"
8042,2789,5/5/2007 0:00:00,,0,,,"1"
8043,1541,5/5/2007 0:00:00,,0,,,"1"
8044,2761,5/5/2007 0:00:00,,0,,,"1"
8045,2334,5/5/2007 0:00:00,,0,,,"1"
8046,1993,5/5/2007 0:00:00,,0,,,"1"
8047,2791,5/7/2007 0:00:00,,0,,,"1"
8048,788,5/7/2007 0:00:00,,0,,,"1"
8049,1472,5/7/2007 0:00:00,,0,,,"1"
8050,2792,5/7/2007 0:00:00,,0,,,"1"
8051,1806,5/5/2007 0:00:00,,0,,,"1"
8052,2643,5/7/2007 0:00:00,,0,,,"1"
8053,2794,5/7/2007 0:00:00,,0,,,"1"
8054,2170,5/7/2007 0:00:00,,0,,,"1"
8055,1682,5/8/2007 0:00:00,,0,,,"1"
8056,109,5/8/2007 0:00:00,,0,,,"1"
8057,2796,5/8/2007 0:00:00,,0,,,"1"
8058,2797,5/8/2007 0:00:00,,0,,,"1"
8059,2798,5/8/2007 0:00:00,,0,,,"1"
8060,2799,5/8/2007 0:00:00,,0,,,"1"
8061,1407,5/9/2007 0:00:00,,0,,,"1"
8062,1408,5/9/2007 0:00:00,,0,,,"1"
8063,1408,5/9/2007 0:00:00,,0,,,"1"
8064,765,5/9/2007 0:00:00,,0,,,"1"
8065,45,5/9/2007 0:00:00,,0,,,"1"
8066,2756,5/9/2007 0:00:00,,0,,,"1"
8067,2800,5/9/2007 0:00:00,,0,,,"1"
8068,2073,5/10/2007 0:00:00,,0,,,"1"
8069,2801,5/10/2007 0:00:00,,0,,,"1"
8070,2405,5/10/2007 0:00:00,,0,,,"1"
8071,2012,5/10/2007 0:00:00,,0,,,"1"
8072,1558,5/11/2007 0:00:00,,0,,,"1"
8073,423,5/11/2007 0:00:00,,0,,,"1"
8074,857,5/11/2007 0:00:00,,0,,,"1"
8075,1733,5/11/2007 0:00:00,,0,,,"1"
8076,1631,5/11/2007 0:00:00,,0,,,"1"
8077,2802,5/11/2007 0:00:00,,0,,,"1"
8078,2525,5/11/2007 0:00:00,,0,,,"1"
8079,2803,5/11/2007 0:00:00,,0,,,"1"
8080,2804,5/11/2007 0:00:00,,0,,,"1"
8081,2259,5/11/2007 0:00:00,,0,,,"1"
8082,1693,5/12/2007 0:00:00,,0,,,"1"
8083,1574,5/12/2007 0:00:00,,0,,,"1"
8084,2805,5/12/2007 0:00:00,,0,,,"1"
8085,1382,5/12/2007 0:00:00,,0,,,"1"
8086,2807,5/12/2007 0:00:00,,0,,,"1"
8087,1870,5/12/2007 0:00:00,,0,,,"1"
8088,1739,5/14/2007 0:00:00,,0,,,"1"
8089,1629,5/14/2007 0:00:00,,0,,,"1"
8090,1461,5/14/2007 0:00:00,,0,,,"1"
8091,2808,5/14/2007 0:00:00,,0,,,"1"
8092,457,5/15/2007 0:00:00,,0,,,"1"
8093,1408,5/15/2007 0:00:00,,0,,,"1"
8094,2809,5/15/2007 0:00:00,,0,,,"1"
8095,2136,5/15/2007 0:00:00,,0,,,"1"
8096,265,5/15/2007 0:00:00,,0,,,"1"
8097,811,5/15/2007 0:00:00,,0,,,"1"
8098,2733,5/15/2007 0:00:00,,0,,,"1"
8099,2802,5/15/2007 0:00:00,,0,,,"1"
8100,1726,5/16/2007 0:00:00,,0,,,"1"
8101,2810,5/16/2007 0:00:00,,0,,,"1"
8102,2797,5/12/2007 0:00:00,,0,,,"1"
8103,891,5/16/2007 0:00:00,,0,,,"1"
8104,1727,5/16/2007 0:00:00,,0,,,"1"
8105,2812,5/16/2007 0:00:00,,0,,,"1"
8106,1739,5/16/2007 0:00:00,,0,,,"1"
8107,2813,5/16/2007 0:00:00,,0,,,"1"
8108,1703,5/16/2007 0:00:00,,0,,,"1"
8109,2815,5/16/2007 0:00:00,,0,,,"1"
8110,2378,5/16/2007 0:00:00,,0,,,"1"
8111,1509,5/17/2007 0:00:00,,0,,,"1"
8112,1318,5/17/2007 0:00:00,,0,,,"1"
8113,857,5/17/2007 0:00:00,,0,,,"1"
8114,2816,5/15/2007 0:00:00,,0,,,"1"
8115,75,5/17/2007 0:00:00,,0,,,"1"
8116,2817,5/18/2007 0:00:00,,0,,,"1"
8117,982,5/17/2007 0:00:00,,0,,,"1"
8118,2744,5/18/2007 0:00:00,,0,,,"1"
8119,244,5/18/2007 0:00:00,,0,,,"1"
8120,478,5/18/2007 0:00:00,,0,,,"1"
8121,1240,5/18/2007 0:00:00,,0,,,"1"
8122,978,5/18/2007 0:00:00,,0,,,"1"
8123,1462,5/18/2007 0:00:00,,0,,,"1"
8124,2789,5/18/2007 0:00:00,,0,,,"1"
8125,2818,5/18/2007 0:00:00,,0,,,"1"
8126,339,5/18/2007 0:00:00,,0,,,"1"
8127,1212,5/19/2007 0:00:00,,0,,,"1"
8128,1662,5/19/2007 0:00:00,,0,,,"1"
8129,86,5/19/2007 0:00:00,,0,,,"1"
8130,2730,5/19/2007 0:00:00,,0,,,"1"
8131,1497,5/19/2007 0:00:00,,0,,,"1"
8132,978,5/19/2007 0:00:00,,0,,,"1"
8133,1993,5/19/2007 0:00:00,,0,,,"1"
8134,1008,5/21/2007 0:00:00,,0,,,"1"
8135,895,5/21/2007 0:00:00,,0,,,"1"
8136,1094,5/21/2007 0:00:00,,0,,,"1"
8137,1365,5/21/2007 0:00:00,,0,,,"1"
8138,1437,5/21/2007 0:00:00,,0,,,"1"
8139,782,5/22/2007 0:00:00,,0,,,"1"
8140,348,5/22/2007 0:00:00,,0,,,"1"
8141,2819,5/22/2007 0:00:00,,0,,,"1"
8142,1112,,,0,,,"1"
8143,2820,5/22/2007 0:00:00,,0,,,"1"
8144,2822,5/22/2007 0:00:00,,0,,,"1"
8145,2823,5/22/2007 0:00:00,,0,,,"1"
8146,2824,5/23/2007 0:00:00,,0,,,"1"
8147,2721,5/23/2007 0:00:00,,0,,,"1"
8148,668,5/23/2007 0:00:00,,0,,,"1"
8149,2825,5/23/2007 0:00:00,,0,,,"1"
8150,1529,5/24/2007 0:00:00,,0,,,"1"
8151,1440,5/24/2007 0:00:00,,0,,,"1"
8152,2826,5/24/2007 0:00:00,,0,,,"1"
8153,2827,5/24/2007 0:00:00,,0,,,"1"
8154,2828,5/24/2007 0:00:00,,0,,,"1"
8155,329,5/24/2007 0:00:00,,0,,,"1"
8156,2674,5/25/2007 0:00:00,,0,,,"1"
8157,2344,5/25/2007 0:00:00,,0,,,"1"
8158,2829,5/25/2007 0:00:00,,0,,,"1"
8159,2803,5/25/2007 0:00:00,,0,,,"1"
8160,2580,5/25/2007 0:00:00,,0,,,"1"
8162,2823,5/25/2007 0:00:00,,0,,,"1"
8163,1950,5/25/2007 0:00:00,,0,,,"1"
8164,1668,5/25/2007 0:00:00,,0,,,"1"
8165,1471,5/26/2007 0:00:00,,0,,,"1"
8166,1102,5/26/2007 0:00:00,,0,,,"1"
8167,364,5/26/2007 0:00:00,,0,,,"1"
8168,164,5/26/2007 0:00:00,,0,,,"1"
8169,270,5/29/2007 0:00:00,,0,,,"1"
8170,2830,5/29/2007 0:00:00,,0,,,"1"
8171,45,5/29/2007 0:00:00,,0,,,"1"
8172,2831,5/29/2007 0:00:00,,0,,,"1"
8173,2780,5/29/2007 0:00:00,,0,,,"1"
8174,2832,5/30/2007 0:00:00,,0,,,"1"
8175,2405,5/30/2007 0:00:00,,0,,,"1"
8176,2825,5/30/2007 0:00:00,,0,,,"1"
8177,1358,5/30/2007 0:00:00,,0,,,"1"
8178,2833,5/30/2007 0:00:00,,0,,,"1"
8179,2834,5/30/2007 0:00:00,,0,,,"1"
8180,2835,5/30/2007 0:00:00,,0,,,"1"
8181,2836,5/30/2007 0:00:00,,0,,,"1"
8182,2106,5/31/2007 0:00:00,,0,,,"1"
8183,2026,5/31/2007 0:00:00,,0,,,"1"
8184,2837,5/31/2007 0:00:00,,0,,,"1"
8185,2725,5/31/2007 0:00:00,,0,,,"1"
8186,846,6/1/2007 0:00:00,,0,,,"1"
8187,2838,6/1/2007 0:00:00,,0,,,"1"
8188,64,6/1/2007 0:00:00,,0,,,"1"
8189,2839,6/1/2007 0:00:00,,0,,,"1"
8190,1506,6/1/2007 0:00:00,,0,,,"1"
8191,1684,6/1/2007 0:00:00,,0,,,"1"
8192,244,5/30/2007 0:00:00,,0,,,"1"
8193,354,6/1/2007 0:00:00,,0,,,"1"
8194,893,6/1/2007 0:00:00,,0,,,"1"
8195,751,6/1/2007 0:00:00,,0,,,"1"
8196,2386,5/20/2007 0:00:00,,0,,,"1"
8197,362,5/17/2007 0:00:00,,0,,,"1"
8198,757,6/1/2007 0:00:00,,0,,,"1"
8199,942,6/1/2007 0:00:00,,0,,,"1"
8200,1415,6/1/2007 0:00:00,,0,,,"1"
8201,2824,6/2/2007 0:00:00,,0,,,"1"
8202,2245,,,0,,,"1"
8203,1471,6/2/2007 0:00:00,,0,,,"1"
8204,2841,6/2/2007 0:00:00,,0,,,"1"
8205,2842,6/2/2007 0:00:00,,0,,,"1"
8206,2843,6/4/2007 0:00:00,,0,,,"1"
8207,1935,6/4/2007 0:00:00,,0,,,"1"
8208,1180,6/4/2007 0:00:00,,0,,,"1"
8209,1876,6/4/2007 0:00:00,,0,,,"1"
8210,1638,6/4/2007 0:00:00,,0,,,"1"
8211,2400,6/4/2007 0:00:00,,0,,,"1"
8212,1155,6/5/2007 0:00:00,,0,,,"1"
8213,2844,6/5/2007 0:00:00,,0,,,"1"
8214,2845,6/5/2007 0:00:00,,0,,,"1"
8215,2531,6/6/2007 0:00:00,,0,,,"1"
8216,2846,6/6/2007 0:00:00,,0,,,"1"
8217,457,6/6/2007 0:00:00,,0,,,"1"
8218,2149,6/6/2007 0:00:00,,0,,,"1"
8219,2730,6/7/2007 0:00:00,,0,,,"1"
8220,2823,6/7/2007 0:00:00,,0,,,"1"
8221,1775,6/7/2007 0:00:00,,0,,,"1"
8222,188,6/7/2007 0:00:00,,0,,,"1"
8223,1358,6/7/2007 0:00:00,,0,,,"1"
8224,323,6/8/2007 0:00:00,,0,,,"1"
8225,1570,6/8/2007 0:00:00,,0,,,"1"
8226,1800,6/8/2007 0:00:00,,0,,,"1"
8227,1504,6/8/2007 0:00:00,,0,,,"1"
8228,21,6/8/2007 0:00:00,,0,,,"1"
8229,2483,6/8/2007 0:00:00,,0,,,"1"
8230,2847,6/9/2007 0:00:00,,0,,,"1"
8231,1479,6/9/2007 0:00:00,,0,,,"1"
8232,1786,6/9/2007 0:00:00,,0,,,"1"
8233,2848,6/9/2007 0:00:00,,0,,,"1"
8234,2710,6/9/2007 0:00:00,,0,,,"1"
8235,2849,6/11/2007 0:00:00,,0,,,"1"
8236,1138,6/11/2007 0:00:00,,0,,,"1"
8237,2850,6/11/2007 0:00:00,,0,,,"1"
8238,1922,6/11/2007 0:00:00,,0,,,"1"
8239,164,6/11/2007 0:00:00,,0,,,"1"
8240,2851,6/11/2007 0:00:00,,0,,,"1"
8241,2852,6/12/2007 0:00:00,,0,,,"1"
8242,2126,6/9/2007 0:00:00,,0,,,"1"
8243,2853,6/12/2007 0:00:00,,0,,,"1"
8244,122,6/12/2007 0:00:00,,0,,,"1"
8245,2854,6/12/2007 0:00:00,,0,,,"1"
8246,857,6/12/2007 0:00:00,,0,,,"1"
8247,1478,6/13/2007 0:00:00,,0,,,"1"
8248,2855,6/13/2007 0:00:00,,0,,,"1"
8249,2856,6/13/2007 0:00:00,,0,,,"1"
8250,970,6/13/2007 0:00:00,,0,,,"1"
8251,2857,6/13/2007 0:00:00,,0,,,"1"
8252,2412,6/13/2007 0:00:00,,0,,,"1"
8253,441,6/13/2007 0:00:00,,0,,,"1"
8254,1399,6/14/2007 0:00:00,,0,,,"1"
8255,2858,6/14/2007 0:00:00,,0,,,"1"
8256,2301,6/14/2007 0:00:00,,0,,,"1"
8257,58,6/14/2007 0:00:00,,0,,,"1"
8258,1569,6/14/2007 0:00:00,,0,,,"1"
8259,2567,6/14/2007 0:00:00,,0,,,"1"
8260,2859,6/15/2007 0:00:00,,0,,,"1"
8261,1104,6/15/2007 0:00:00,,0,,,"1"
8262,329,6/15/2007 0:00:00,,0,,,"1"
8263,1392,6/15/2007 0:00:00,,0,,,"1"
8264,2432,6/15/2007 0:00:00,,0,,,"1"
8265,2799,6/15/2007 0:00:00,,0,,,"1"
8266,2228,6/15/2007 0:00:00,,0,,,"1"
8267,612,6/16/2007 0:00:00,,0,,,"1"
8268,2842,6/16/2007 0:00:00,,0,,,"1"
8269,1658,6/16/2007 0:00:00,,0,,,"1"
8270,1732,6/16/2007 0:00:00,,0,,,"1"
8271,2860,6/18/2007 0:00:00,,0,,,"1"
8272,1365,6/18/2007 0:00:00,,0,,,"1"
8273,2307,6/18/2007 0:00:00,,0,,,"1"
8274,1480,6/18/2007 0:00:00,,0,,,"1"
8275,2126,6/18/2007 0:00:00,,0,,,"1"
8276,2861,6/18/2007 0:00:00,,0,,,"1"
8277,2862,6/18/2007 0:00:00,,0,,,"1"
8278,3498,,,0,,,"1"
8279,2863,6/18/2007 0:00:00,,0,,,"1"
8280,2220,6/18/2007 0:00:00,,0,,,"1"
8281,2864,6/19/2007 0:00:00,,0,,,"1"
8282,2865,6/19/2007 0:00:00,,0,,,"1"
8283,2866,6/19/2007 0:00:00,,0,,,"1"
8284,689,6/19/2007 0:00:00,,0,,,"1"
8285,2867,6/19/2007 0:00:00,,0,,,"1"
8286,2868,6/19/2007 0:00:00,,0,,,"1"
8287,120,6/20/2007 0:00:00,,0,,,"1"
8288,443,6/20/2007 0:00:00,,0,,,"1"
8289,2869,6/20/2007 0:00:00,,0,,,"1"
8290,1365,6/20/2007 0:00:00,,0,,,"1"
8291,2870,6/20/2007 0:00:00,,0,,,"1"
8292,2871,6/20/2007 0:00:00,,0,,,"1"
8293,2720,6/20/2007 0:00:00,,0,,,"1"
8294,2405,6/20/2007 0:00:00,,0,,,"1"
8295,2871,6/20/2007 0:00:00,,0,,,"1"
8296,2874,6/20/2007 0:00:00,,0,,,"1"
8297,2875,6/20/2007 0:00:00,,0,,,"1"
8298,1155,6/20/2007 0:00:00,,0,,,"1"
8299,2496,6/20/2007 0:00:00,,0,,,"1"
8300,974,6/21/2007 0:00:00,,0,,,"1"
8301,1906,6/21/2007 0:00:00,,0,,,"1"
8302,2876,6/21/2007 0:00:00,,0,,,"1"
8303,2424,6/21/2007 0:00:00,,0,,,"1"
8304,2012,6/21/2007 0:00:00,,0,,,"1"
8305,2358,6/21/2007 0:00:00,,0,,,"1"
8306,2290,6/21/2007 0:00:00,,0,,,"1"
8307,944,6/21/2007 0:00:00,,0,,,"1"
8308,2877,6/21/2007 0:00:00,,0,,,"1"
8309,1479,,,0,,,"1"
8310,2756,6/22/2007 0:00:00,,0,,,"1"
8311,810,6/22/2007 0:00:00,,0,,,"1"
8312,1908,6/22/2007 0:00:00,,0,,,"1"
8313,2834,6/22/2007 0:00:00,,0,,,"1"
8314,2796,6/22/2007 0:00:00,,0,,,"1"
8315,612,6/22/2007 0:00:00,,0,,,"1"
8316,2879,6/22/2007 0:00:00,,0,,,"1"
8317,2880,6/22/2007 0:00:00,,0,,,"1"
8318,2881,6/22/2007 0:00:00,,0,,,"1"
8319,2882,6/22/2007 0:00:00,,0,,,"1"
8320,2883,6/22/2007 0:00:00,,0,,,"1"
8321,1152,6/23/2007 0:00:00,,0,,,"1"
8322,2114,6/23/2007 0:00:00,,0,,,"1"
8323,813,6/23/2007 0:00:00,,0,,,"1"
8324,2555,6/23/2007 0:00:00,,0,,,"1"
8325,2884,6/25/2007 0:00:00,,0,,,"1"
8326,2405,6/25/2007 0:00:00,,0,,,"1"
8327,113,6/25/2007 0:00:00,,0,,,"1"
8328,2885,6/26/2007 0:00:00,,0,,,"1"
8329,2756,6/26/2007 0:00:00,,0,,,"1"
8330,1927,6/26/2007 0:00:00,,0,,,"1"
8331,265,6/26/2007 0:00:00,,0,,,"1"
8332,2886,6/26/2007 0:00:00,,0,,,"1"
8333,2887,6/26/2007 0:00:00,,0,,,"1"
8334,246,6/26/2007 0:00:00,,0,,,"1"
8335,2888,6/28/2007 0:00:00,,0,,,"1"
8336,1928,6/27/2007 0:00:00,,0,,,"1"
8337,1455,6/27/2007 0:00:00,,0,,,"1"
8338,2455,6/27/2007 0:00:00,,0,,,"1"
8339,2727,6/27/2007 0:00:00,,0,,,"1"
8340,2118,6/27/2007 0:00:00,,0,,,"1"
8341,835,6/27/2007 0:00:00,,0,,,"1"
8342,919,6/27/2007 0:00:00,,0,,,"1"
8343,2890,6/28/2007 0:00:00,,0,,,"1"
8344,1549,6/28/2007 0:00:00,,0,,,"1"
8345,1387,6/28/2007 0:00:00,,0,,,"1"
8346,1455,6/28/2007 0:00:00,,0,,,"1"
8347,1603,6/28/2007 0:00:00,,0,,,"1"
8348,1076,6/28/2007 0:00:00,,0,,,"1"
8349,859,6/28/2007 0:00:00,,0,,,"1"
8350,2891,6/28/2007 0:00:00,,0,,,"1"
8351,2892,6/29/2007 0:00:00,,0,,,"1"
8352,2629,6/29/2007 0:00:00,,0,,,"1"
8353,21,6/29/2007 0:00:00,,0,,,"1"
8354,21,6/29/2007 0:00:00,,0,,,"1"
8355,2893,6/29/2007 0:00:00,,0,,,"1"
8356,2749,6/29/2007 0:00:00,,0,,,"1"
8357,1471,6/30/2007 0:00:00,,0,,,"1"
8358,481,6/30/2007 0:00:00,,0,,,"1"
8359,1579,6/30/2007 0:00:00,,0,,,"1"
8360,543,6/30/2007 0:00:00,,0,,,"1"
8361,2680,7/2/2007 0:00:00,,0,,,"1"
8362,2895,6/20/2007 0:00:00,,0,,,"1"
8363,1588,7/2/2007 0:00:00,,0,,,"1"
8364,1332,7/2/2007 0:00:00,,0,,,"1"
8365,2131,7/2/2007 0:00:00,,0,,,"1"
8366,2896,7/2/2007 0:00:00,,0,,,"1"
8367,2834,6/29/2007 0:00:00,,0,,,"1"
8368,754,7/2/2007 0:00:00,,0,,,"1"
8369,1771,7/3/2007 0:00:00,,0,,,"1"
8370,2898,7/3/2007 0:00:00,,1,,7/3/2007 0:00:00,"1"
8371,2899,7/3/2007 0:00:00,,0,,,"1"
8372,246,7/3/2007 0:00:00,,0,,,"1"
8373,2900,7/3/2007 0:00:00,,0,,,"1"
8374,2157,7/3/2007 0:00:00,,0,,,"1"
8375,2777,7/5/2007 0:00:00,,0,,,"1"
8376,2874,7/5/2007 0:00:00,,0,,,"1"
8377,2901,7/5/2007 0:00:00,,0,,,"1"
8378,380,7/6/2007 0:00:00,,0,,,"1"
8379,2902,7/6/2007 0:00:00,,0,,,"1"
8380,2548,7/6/2007 0:00:00,,0,,,"1"
8381,2529,7/6/2007 0:00:00,,0,,,"1"
8382,1738,7/6/2007 0:00:00,,0,,,"1"
8383,2903,7/6/2007 0:00:00,,0,,,"1"
8384,2904,7/6/2007 0:00:00,,0,,,"1"
8385,480,7/6/2007 0:00:00,,0,,,"1"
8386,1876,6/10/2007 0:00:00,,0,,,"1"
8387,2905,7/6/2007 0:00:00,,0,,,"1"
8388,1798,6/29/2007 0:00:00,,0,,,"1"
8389,230,7/6/2007 0:00:00,,0,,,"1"
8390,2178,7/6/2007 0:00:00,,0,,,"1"
8391,2906,6/29/2007 0:00:00,,0,,,"1"
8392,2907,6/29/2007 0:00:00,,0,,,"1"
8393,2307,7/6/2007 0:00:00,,0,,,"1"
8394,2908,7/7/2007 0:00:00,,0,,,"1"
8395,2870,7/7/2007 0:00:00,,0,,,"1"
8396,2910,7/7/2007 0:00:00,,0,,,"1"
8397,2274,7/7/2007 0:00:00,,0,,,"1"
8398,2911,7/7/2007 0:00:00,,0,,,"1"
8399,2883,7/7/2007 0:00:00,,0,,,"1"
8400,1427,7/9/2007 0:00:00,,0,,,"1"
8402,109,7/9/2007 0:00:00,,0,,,"1"
8403,2912,7/9/2007 0:00:00,,0,,,"1"
8404,974,7/9/2007 0:00:00,,0,,,"1"
8405,2913,7/9/2007 0:00:00,,0,,,"1"
8406,2786,7/9/2007 0:00:00,,0,,,"1"
8407,2258,7/9/2007 0:00:00,,0,,,"1"
8408,2692,7/9/2007 0:00:00,,0,,,"1"
8409,1088,7/9/2007 0:00:00,,0,,,"1"
8410,2331,7/10/2007 0:00:00,,0,,,"1"
8411,137,7/10/2007 0:00:00,,0,,,"1"
8412,2266,6/25/2007 0:00:00,,0,,,"1"
8413,2889,6/27/2007 0:00:00,,0,,,"1"
8414,2243,7/10/2007 0:00:00,,0,,,"1"
8415,585,7/10/2007 0:00:00,,0,,,"1"
8416,2914,7/10/2007 0:00:00,,0,,,"1"
8417,2786,6/30/2007 0:00:00,,0,,,"1"
8418,619,6/29/2007 0:00:00,,0,,,"1"
8419,179,6/29/2007 0:00:00,,0,,,"1"
8420,175,6/29/2007 0:00:00,,0,,,"1"
8421,479,6/29/2007 0:00:00,,0,,,"1"
8422,619,6/8/2007 0:00:00,,0,,,"1"
8423,213,6/19/2007 0:00:00,,0,,,"1"
8424,1927,6/20/2007 0:00:00,,0,,,"1"
8425,201,6/20/2007 0:00:00,,0,,,"1"
8426,254,7/10/2007 0:00:00,,0,,,"1"
8427,266,7/10/2007 0:00:00,,0,,,"1"
8428,2883,7/10/2007 0:00:00,,0,,,"1"
8429,2126,7/10/2007 0:00:00,,0,,,"1"
8430,2087,7/11/2007 0:00:00,,0,,,"1"
8431,2915,7/11/2007 0:00:00,,0,,,"1"
8432,2585,7/11/2007 0:00:00,,0,,,"1"
8433,302,7/11/2007 0:00:00,,0,,,"1"
8434,1928,7/11/2007 0:00:00,,0,,,"1"
8435,1544,7/12/2007 0:00:00,,0,,,"1"
8436,2905,7/12/2007 0:00:00,,0,,,"1"
8437,2411,7/12/2007 0:00:00,,0,,,"1"
8438,1431,7/12/2007 0:00:00,,0,,,"1"
8439,1876,7/13/2007 0:00:00,,0,,,"1"
8440,1786,7/12/2007 0:00:00,,0,,,"1"
8441,2023,7/13/2007 0:00:00,,0,,,"1"
8442,2916,7/13/2007 0:00:00,,0,,,"1"
8443,2230,7/14/2007 0:00:00,,0,,,"1"
8444,2904,7/14/2007 0:00:00,,0,,,"1"
8445,1471,7/14/2007 0:00:00,,0,,,"1"
8446,1451,7/14/2007 0:00:00,,0,,,"1"
8447,1993,7/14/2007 0:00:00,,0,,,"1"
8448,2917,7/14/2007 0:00:00,,0,,,"1"
8449,1293,7/14/2007 0:00:00,,0,,,"1"
8450,2503,7/16/2007 0:00:00,,0,,,"1"
8451,2564,7/16/2007 0:00:00,,0,,,"1"
8452,1169,,,0,,,"1"
8453,1169,7/16/2007 0:00:00,,0,,,"1"
8454,1175,7/16/2007 0:00:00,,0,,,"1"
8455,1682,7/16/2007 0:00:00,,0,,,"1"
8456,2918,7/16/2007 0:00:00,,0,,,"1"
8457,1419,7/16/2007 0:00:00,,0,,,"1"
8458,1214,,,0,,,"1"
8459,1214,7/17/2007 0:00:00,,0,,,"1"
8460,2446,7/17/2007 0:00:00,,0,,,"1"
8461,2126,7/17/2007 0:00:00,,0,,,"1"
8462,2874,7/17/2007 0:00:00,,0,,,"1"
8463,2919,7/17/2007 0:00:00,,0,,,"1"
8464,2920,7/17/2007 0:00:00,,0,,,"1"
8465,2862,7/17/2007 0:00:00,,0,,,"1"
8466,2126,7/17/2007 0:00:00,,0,,,"1"
8467,2921,7/17/2007 0:00:00,,0,,,"1"
8468,2922,7/17/2007 0:00:00,,0,,,"1"
8469,266,6/20/2007 0:00:00,,0,,,"1"
8470,270,7/18/2007 0:00:00,,0,,,"1"
8471,1076,7/17/2007 0:00:00,,0,,,"1"
8472,2923,7/18/2007 0:00:00,,0,,,"1"
8473,1786,7/18/2007 0:00:00,,0,,,"1"
8474,1251,7/18/2007 0:00:00,,0,,,"1"
8475,2258,7/18/2007 0:00:00,,0,,,"1"
8476,1244,7/18/2007 0:00:00,,0,,,"1"
8477,1413,7/18/2007 0:00:00,,0,,,"1"
8478,2230,7/18/2007 0:00:00,,0,,,"1"
8479,2924,7/18/2007 0:00:00,,0,,,"1"
8480,629,7/19/2007 0:00:00,,0,,,"1"
8481,2925,7/19/2007 0:00:00,,0,,,"1"
8482,1458,7/19/2007 0:00:00,,0,,,"1"
8483,1017,7/19/2007 0:00:00,,0,,,"1"
8484,1739,7/19/2007 0:00:00,,0,,,"1"
8485,2874,7/19/2007 0:00:00,,0,,,"1"
8486,2926,7/19/2007 0:00:00,,0,,,"1"
8487,2927,7/19/2007 0:00:00,,0,,,"1"
8488,2887,7/19/2007 0:00:00,,0,,,"1"
8490,2928,7/19/2007 0:00:00,,0,,,"1"
8491,2929,7/20/2007 0:00:00,,0,,,"1"
8492,161,7/20/2007 0:00:00,,0,,,"1"
8493,2929,7/11/2007 0:00:00,,0,,,"1"
8494,2489,7/20/2007 0:00:00,,0,,,"1"
8495,2930,7/20/2007 0:00:00,,0,,,"1"
8496,2931,7/20/2007 0:00:00,,0,,,"1"
8497,183,7/20/2007 0:00:00,,0,,,"1"
8498,265,7/20/2007 0:00:00,,0,,,"1"
8499,1100,7/20/2007 0:00:00,,0,,,"1"
8500,2497,7/20/2007 0:00:00,,0,,,"1"
8501,2605,7/20/2007 0:00:00,,0,,,"1"
8502,302,7/21/2007 0:00:00,,0,,,"1"
8503,1851,7/21/2007 0:00:00,,0,,,"1"
8504,2933,7/21/2007 0:00:00,,0,,,"1"
8505,2201,7/21/2007 0:00:00,,0,,,"1"
8506,2934,7/21/2007 0:00:00,,0,,,"1"
8507,1348,7/22/2007 0:00:00,,0,,,"1"
8508,1495,7/23/2007 0:00:00,,0,,,"1"
8509,670,7/23/2007 0:00:00,,0,,,"1"
8510,791,7/24/2007 0:00:00,,0,,,"1"
8511,1462,7/24/2007 0:00:00,,0,,,"1"
8512,1317,7/24/2007 0:00:00,,0,,,"1"
8513,2433,7/24/2007 0:00:00,,0,,,"1"
8514,2666,7/24/2007 0:00:00,,0,,,"1"
8515,2178,7/24/2007 0:00:00,,0,,,"1"
8516,1736,7/24/2007 0:00:00,,0,,,"1"
8517,1977,7/25/2007 0:00:00,,0,,,"1"
8518,781,7/25/2007 0:00:00,,0,,,"1"
8519,1369,7/25/2007 0:00:00,,0,,,"1"
8520,2935,7/25/2007 0:00:00,,0,,,"1"
8521,2936,7/25/2007 0:00:00,,0,,,"1"
8522,2358,7/26/2007 0:00:00,,0,,,"1"
8523,1919,7/26/2007 0:00:00,,0,,,"1"
8524,1541,7/26/2007 0:00:00,,0,,,"1"
8525,2274,7/26/2007 0:00:00,,0,,,"1"
8526,1876,7/26/2007 0:00:00,,0,,,"1"
8527,1464,7/26/2007 0:00:00,,0,,,"1"
8528,2473,7/27/2007 0:00:00,,0,,,"1"
8529,1800,7/27/2007 0:00:00,,0,,,"1"
8530,2937,7/27/2007 0:00:00,,0,,,"1"
8531,75,7/27/2007 0:00:00,,0,,,"1"
8532,16,7/27/2007 0:00:00,,0,,,"1"
8533,729,7/28/2007 0:00:00,,0,,,"1"
8534,1869,7/28/2007 0:00:00,,0,,,"1"
8535,1471,7/28/2007 0:00:00,,0,,,"1"
8536,1788,7/28/2007 0:00:00,,0,,,"1"
8537,2667,7/28/2007 0:00:00,,0,,,"1"
8538,583,7/28/2007 0:00:00,,0,,,"1"
8539,1367,7/28/2007 0:00:00,,0,,,"1"
8540,583,7/28/2007 0:00:00,,0,,,"1"
8541,1569,7/28/2007 0:00:00,,0,,,"1"
